(50, 612)
(100, 214)
(150, 23)
(200, 23)
(250, 13)
(300, 4)
(400, 4)
(450, 5)
(500, 4)
(550, 2)
(600, 3)
(650, 4)
(750, 1)
(1400, 1)
(1450, 3)
(1500, 1)
(1550, 1)
(1650, 1)
(2650, 2)
(2750, 2)
(2800, 1)
(2850, 1)
(3200, 1)
(3250, 3)
(3300, 6)
(3350, 6)
(3400, 7)
(3450, 2)
(3500, 1)
(3700, 1)
(3800, 1)
(4100, 1)
(4700, 1)
(6150, 1)
(6400, 3)
(6650, 6)
