(9, 1)
(10, 611)
(19, 1)
(20, 213)
(29, 1)
(30, 22)
(39, 1)
(40, 22)
(50, 13)
(60, 4)
(80, 4)
(90, 5)
(100, 4)
(110, 2)
(120, 3)
(130, 4)
(150, 1)
(278, 1)
(288, 3)
(297, 1)
(308, 1)
(328, 1)
(530, 2)
(550, 2)
(560, 1)
(570, 1)
(639, 1)
(649, 3)
(659, 6)
(669, 6)
(679, 7)
(689, 2)
(699, 1)
(739, 1)
(759, 1)
(818, 1)
(939, 1)
(1228, 1)
(1278, 3)
(1328, 6)
